trip_id,user_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,purpose,route_points
994,20,2025-01-13T17:38:00,2025-01-13T18:00:41.290539,33.939568660088156,-84.34935573646017,33.89283436438935,-84.29376365118448,5.8984485114874445,commute,"[(33.93890949216388, -84.34896182765044), (33.93458683898847, -84.34406908350635), (33.92846694738452, -84.33783300808736), (33.92488783406829, -84.33032701670734), (33.918110562601264, -84.3237045713931), (33.91296249092909, -84.31896034040223), (33.90802385887094, -84.31279951229521), (33.90410326999581, -84.30560703245199), (33.897099603724556, -84.3001012042815), (33.893757291208225, -84.29392434824054)]"
995,21,2025-01-13T07:42:00,2025-01-13T08:10:15.052046,33.88418626275179,-84.47027304107348,33.759057883294744,-84.39424271617045,12.58998677000843,commute,"[(33.883332291153536, -84.46942560947187), (33.8707523437538, -84.46218401000341), (33.85663269320055, -84.45297419012877), (33.842167244060384, -84.44580737597431), (33.82883894147122, -84.43742102737369), (33.81367640761182, -84.42900533674947), (33.801010113456215, -84.41933706413555), (33.78749717446519, -84.41044805869745), (33.773314456507755, -84.40359652366634), (33.75928355984086, -84.39414961245811)]"
996,21,2025-01-13T18:28:00,2025-01-13T18:34:21.137239,33.759057883294744,-84.39424271617045,33.765856794638474,-84.46619488297773,5.407465754169033,errand,"[(33.75820979631273, -84.39328590726656), (33.75885623039659, -84.40314890304475), (33.76044929089733, -84.40953666053977), (33.76214872612622, -84.41766198486843), (33.76175287605477, -84.42575860181056), (33.763308980546036, -84.4346240883446), (33.76400381248013, -84.44240102374003), (33.763532421610535, -84.45051805138968), (33.76443719217874, -84.45792370119027), (33.766116361487875, -84.46650920698524)]"
997,21,2025-01-13T18:34:21.137239,2025-01-13T18:59:52.856871,33.765856794638474,-84.46619488297773,33.88418626275179,-84.47027304107348,10.63286128502364,commute,"[(33.7653688437459, -84.46523074775952), (33.778788742030336, -84.46704731245316), (33.79313124924005, -84.46767387620879), (33.80435745900481, -84.46790587491397), (33.81910556766546, -84.46836227459472), (33.8306239443605, -84.46928643218945), (33.84518487618476, -84.4679984168428), (33.85796062605541, -84.46998980618858), (33.870378394233455, -84.46931240264522), (33.88453197690555, -84.47053932750757)]"
998,22,2025-01-13T07:55:00,2025-01-13T08:26:57.817568,33.650450085389835,-84.45973064606117,33.786999089734806,-84.39682098672247,13.134715613326707,commute,"[(33.650693661864885, -84.4592902834958), (33.665315964513525, -84.4521782851255), (33.68118915458741, -84.44569155060985), (33.69663483206877, -84.43830878639821), (33.71057557360028, -84.43082209548099), (33.72597892185232, -84.42389173118028), (33.74098686369206, -84.41789449403127), (33.75674747450355, -84.41023255681127), (33.77215216409638, -84.40313113349863), (33.78613470853038, -84.39672042204229)]"
999,22,2025-01-13T17:42:00,2025-01-13T18:03:50.698829,33.786999089734806,-84.39682098672247,33.650450085389835,-84.45973064606117,13.134715613326707,commute,"[(33.78743346693654, -84.39776742023216), (33.771079115464744, -84.40431234536123), (33.75722233057856, -84.41011699868302), (33.74175749595905, -84.41838719321737), (33.7253378844909, -84.42424130648081), (33.7120217545624, -84.43174116685542), (33.69558546159469, -84.437850707103), (33.68166278891044, -84.44662954501894), (33.66483743038799, -84.45223532081658), (33.65042157812518, -84.45942973915918)]"
1000,23,2025-01-13T07:52:00,2025-01-13T08:02:33.085556,33.878379429646664,-84.44708314141626,33.860460858596035,-84.38335321617265,5.018056202198684,commute,"[(33.87829771988698, -84.44646641379487), (33.87614046369436, -84.44075997122053), (33.87489725912474, -84.43331782650861), (33.872064578119534, -84.42517448628007), (33.86979898728564, -84.41910812507062), (33.86861069432878, -84.41127902828704), (33.866878869639926, -84.4052608784981), (33.865344973422985, -84.39729757368956), (33.86238391265736, -84.39047779339062), (33.86002694848444, -84.38401105917868)]"
1001,23,2025-01-13T18:10:00,2025-01-13T18:42:27.847743,33.860460858596035,-84.38335321617265,33.86439274196616,-84.50193450547862,8.851506071943918,errand,"[(33.86097415518321, -84.38429767621206), (33.86170388334516, -84.39560699199173), (33.86207328722867, -84.40952251876728), (33.86152906194493, -84.42301930961976), (33.86160281992999, -84.43663368193562), (33.86301966464487, -84.44915042824947), (33.86249607549327, -84.46324893985106), (33.862725762832696, -84.47487122778058), (33.86313939154035, -84.48834932212229), (33.86341144481113, -84.50160772335809)]"
1002,23,2025-01-13T18:42:27.847743,2025-01-13T19:01:56.777476,33.86439274196616,-84.50193450547862,33.878379429646664,-84.44708314141626,4.279260105799474,commute,"[(33.863430563913894, -84.50138128553554), (33.86694129528642, -84.49527730315575), (33.867629688728684, -84.48984513398436), (33.86996835525765, -84.48439669298898), (33.87041706824622, -84.47727270000193), (33.872033388980405, -84.47066253178214), (33.87410444811538, -84.46569507739036), (33.875464921918415, -84.45892078032222), (33.876661021281265, -84.45400050866247), (33.87890774642761, -84.44717308421392)]"
1003,24,2025-01-13T08:22:00,2025-01-13T08:55:57.079678,33.648023165722705,-84.45850250167257,33.754702208020085,-84.38242354103336,11.141622568729565,commute,"[(33.64771999238231, -84.45789932698504), (33.659205570104525, -84.44991231970094), (33.67159134728707, -84.44098951664603), (33.684455632196524, -84.43260002210988), (33.695831440782314, -84.42424200370473), (33.70683500027335, -84.4164408911197), (33.71898717082689, -84.40841381633699), (33.730150285464646, -84.3984566950453), (33.74290909533195, -84.39071651081115), (33.75430045932832, -84.38194539396389)]"
1004,24,2025-01-13T17:49:00,2025-01-13T18:17:30.928858,33.754702208020085,-84.38242354103336,33.712945346564354,-84.47717931033384,8.010375271383039,errand,"[(33.75411802000529, -84.38145399695249), (33.74956787104779, -84.39277578899876), (33.746405258872734, -84.40356327005807), (33.74130802474455, -84.4142622723206), (33.73563745801466, -84.42408880569936), (33.73110544694479, -84.43478296698545), (33.72742245844773, -84.4453702932439), (33.72228474840388, -84.45612744082742), (33.71843503847102, -84.46589860286252), (33.71266431936612, -84.4779598881438)]"
1005,24,2025-01-13T18:17:30.928858,2025-01-13T18:33:02.261677,33.712945346564354,-84.47717931033384,33.648023165722705,-84.45850250167257,5.996159246709835,commute,"[(33.71345425113938, -84.47752722171575), (33.70592634747248, -84.47564189951689), (33.69868909758664, -84.47268770790527), (33.691569028353406, -84.47192686443084), (33.68383228716608, -84.46808962203593), (33.67741578374415, -84.46642559213275), (33.66998455831329, -84.4648641487731), (33.66322554042482, -84.4628035118649), (33.65467727524377, -84.45970531423876), (33.64786970660222, -84.45948486893214)]"
1006,25,2025-01-13T08:32:00,2025-01-13T08:55:45.805052,33.860575948255416,-84.36074623090579,33.77616036815141,-84.37155725278822,7.6251157760607455,commute,"[(33.86028544143291, -84.36045968188543), (33.851626552825216, -84.36206910975008), (33.8411889622664, -84.3628290451549), (33.8327324084795, -84.36467166587039), (33.82385345410306, -84.36585088454893), (33.81429340311096, -84.36657945787962), (33.80471696306886, -84.36765264941371), (33.79432150691978, -84.36991538278575), (33.785972564496674, -84.37066654491713), (33.776069361017505, -84.37141953888802)]"
1007,25,2025-01-13T16:42:00,2025-01-13T16:54:14.188885,33.77616036815141,-84.37155725278822,33.860575948255416,-84.36074623090579,7.6251157760607455,commute,"[(33.775703376887726, -84.37089144825025), (33.785762113224145, -84.37096788876583), (33.795270066473265, -84.36984084229562), (33.803491985353176, -84.36720431473492), (33.81401539381029, -84.36646733030173), (33.82331123597294, -84.3647151743276), (33.83218022605341, -84.364985347673), (33.84224580234776, -84.36404562866421), (33.8521853817485, -84.36132566732533), (33.86139588985901, -84.36086556681596)]"
1008,26,2025-01-13T08:23:00,2025-01-13T08:45:36.930459,33.80389881946305,-84.40411184905922,33.90564691600065,-84.38049117793211,9.307434875704653,commute,"[(33.80482037803151, -84.40386147422592), (33.81534310273148, -84.40114674015268), (33.82618439008552, -84.39922162308407), (33.83723558873675, -84.39623660510269), (33.84935255245036, -84.39387282840119), (33.861411864673755, -84.39050029287627), (33.87125728757977, -84.38808153907469), (33.88318127386809, -84.38549686594233), (33.89413805930591, -84.38275670506421), (33.90555190678137, -84.38005908450884)]"
1009,26,2025-01-13T17:32:00,2025-01-13T18:02:46.035069,33.90564691600065,-84.38049117793211,33.80389881946305,-84.40411184905922,9.307434875704653,commute,"[(33.90466206383624, -84.37978098761275), (33.894639859935694, -84.38296463511692), (33.88347722443395, -84.38511037813204), (33.87091026873528, -84.38925747131185), (33.86014333641443, -84.3910980424543), (33.849958878666115, -84.39408494823493), (33.837599690233205, -84.39546552341233), (33.82717035237745, -84.39903626589962), (33.815563808935, -84.40136288278947), (33.80392128234023, -84.4042043122298)]"
1010,27,2025-01-13T07:43:00,2025-01-13T08:22:20.100893,33.86851523722408,-84.45692606454817,33.7455509238347,-84.38188448685756,12.383665311042776,commute,"[(33.86764314390168, -84.45671153074925), (33.85498148721649, -84.4495569670068), (33.840493252543176, -84.44033640444104), (33.82775415753011, -84.43109949202967), (33.81414009012272, -84.42323375494097), (33.7994161474467, -84.41621528064313), (33.78725480513777, -84.40781363164807), (33.77255399004118, -84.39819838913837), (33.75878850074729, -84.39092862643254), (33.74467710561051, -84.38126116805759)]"
1011,27,2025-01-13T18:26:00,2025-01-13T19:05:03.175348,33.7455509238347,-84.38188448685756,33.86851523722408,-84.45692606454817,12.383665311042776,commute,"[(33.74619230242806, -84.38218715416328), (33.75829135715094, -84.39122194662802), (33.772145846312284, -84.3983270620269), (33.786453826367215, -84.40649699181918), (33.80012974285652, -84.41480088818237), (33.81372616338064, -84.42359360073573), (33.828031793362214, -84.4318374869809), (33.840615625146185, -84.44070941588687), (33.85389609493452, -84.44922216677166), (33.86933020296251, -84.45784865213378)]"
1012,28,2025-01-13T08:34:00,2025-01-13T08:42:14.337281,33.81741454933518,-84.39153933074861,33.82949571337585,-84.38880454487933,1.1041672954524273,commute,"[(33.81672357373868, -84.39095356655481), (33.81917871057513, -84.39112162637089), (33.820489997090206, -84.39140985874468), (33.82181511309966, -84.39046272074923), (33.82272700261343, -84.39008927922573), (33.82477125485967, -84.38988625987187), (33.82480435361392, -84.3888125206575), (33.826742495508846, -84.38844554144609), (33.82760593518954, -84.38985790998895), (33.82960718951211, -84.38919767202823)]"
1013,28,2025-01-13T17:45:00,2025-01-13T17:55:46.881261,33.82949571337585,-84.38880454487933,33.81741454933518,-84.39153933074861,1.1041672954524273,commute,"[(33.82915944955187, -84.3881743027506), (33.828289563635686, -84.3889064034654), (33.82717102530325, -84.38881199838212), (33.826275164922855, -84.39019989242941), (33.824246027007, -84.38939943999378), (33.82355338186133, -84.38982357823706), (33.821982985457446, -84.39005459925612), (33.82007313984957, -84.39053431555867), (33.81917724322178, -84.39159042699733), (33.81722448639189, -84.39233256267178)]"
1014,29,2025-01-13T08:00:00,2025-01-13T08:17:55.696062,33.66644354513352,-84.46519817988583,33.738291192384175,-84.40858386841731,7.716490528340703,commute,"[(33.666533171597855, -84.46526588527652), (33.674860532572175, -84.45945828928636), (33.68219680508661, -84.4531027429623), (33.690978173938234, -84.44701823382799), (33.69899026705982, -84.4392045951383), (33.70640049222849, -84.43310385069434), (33.71459091565721, -84.42755989359395), (33.72232641477981, -84.42098907815166), (33.729346645535806, -84.41488713469533), (33.73738383246299, -84.40764101549357)]"
1015,29,2025-01-13T17:53:00,2025-01-13T18:19:17.612195,33.738291192384175,-84.40858386841731,33.66644354513352,-84.46519817988583,7.716490528340703,commute,"[(33.738206455422024, -84.40917762469934), (33.729707131070995, -84.41544985858465), (33.72163116806877, -84.42064115812086), (33.71502243641743, -84.42799674830637), (33.70670386112158, -84.43293311462378), (33.698894248778274, -84.4396219885086), (33.68954821593364, -84.44718335738163), (33.68232626513768, -84.45344426969852), (33.6746358784351, -84.45958590404925), (33.66725198159915, -84.46470037577824)]"
1016,30,2025-01-13T07:48:00,2025-01-13T08:12:26.138396,33.85325218642214,-84.37557245604235,33.791423857193095,-84.3961323469486,5.761519893494369,commute,"[(33.853513222215376, -84.37489050451899), (33.84727667815913, -84.3778675928743), (33.839854279532844, -84.38081801610299), (33.83171411377835, -84.38239974080214), (33.82658823837346, -84.38538189853233), (33.81954460120038, -84.3865261710754), (33.811951503105995, -84.3899755713778), (33.8046265326859, -84.39117717039312), (33.79813784310988, -84.393283445441), (33.79045453706042, -84.39622869522573)]"
1017,30,2025-01-13T18:26:00,2025-01-13T18:43:15.569629,33.791423857193095,-84.3961323469486,33.85325218642214,-84.37557245604235,5.761519893494369,commute,"[(33.79154464750876, -84.39642733900736), (33.797527043498, -84.39398639619719), (33.80456114949522, -84.39130047498904), (33.812585196773476, -84.38917375083906), (33.81904818266569, -84.38738311259016), (33.82619811531386, -84.38499983410851), (33.83179159775276, -84.38206735010176), (33.8396488287538, -84.37981450826193), (33.84618827362548, -84.37830332090513), (33.852909932820225, -84.37524598908263)]"
1018,31,2025-01-13T07:51:00,2025-01-13T08:17:04.296008,33.7965566025818,-84.28755934555976,33.79310508772854,-84.37041629563828,6.1925894820440766,commute,"[(33.79561834150646, -84.28736287818731), (33.79606727426343, -84.29747003930235), (33.79591491965678, -84.30692594148569), (33.796313916513476, -84.31434615578775), (33.7952529964433, -84.32488146929265), (33.79365303908266, -84.3333196517614), (33.79357092187039, -84.34320942270257), (33.79439020787538, -84.35185545641485), (33.79393720865262, -84.36193740477744), (33.792114221829976, -84.36987976052774)]"
1019,31,2025-01-13T16:53:00,2025-01-13T17:16:11.635604,33.79310508772854,-84.37041629563828,33.7063453082303,-84.4840614418562,11.522409671069042,errand,"[(33.792910845083945, -84.37012458177196), (33.78336624784025, -84.38323280251589), (33.77283299048445, -84.39609555426347), (33.76393713488442, -84.40753445277997), (33.75540727507038, -84.42122738201223), (33.74536496523195, -84.43299190795089), (33.73530148304154, -84.44520930769747), (33.72612840154454, -84.45859505648241), (33.7158074186573, -84.47110260951996), (33.706083831902745, -84.48437908955967)]"
1020,31,2025-01-13T17:16:11.635604,2025-01-13T18:03:58.302556,33.7063453082303,-84.4840614418562,33.7965566025818,-84.28755934555976,16.763642824135932,commute,"[(33.70623440804906, -84.48459513860946), (33.71670387154241, -84.46294822426096), (33.72652312251204, -84.44041717833085), (33.73652871197586, -84.41840339148868), (33.74615698207986, -84.39689737981621), (33.75743156971638, -84.37558604299441), (33.76564885492117, -84.35257454482455), (33.77749608664255, -84.33140929486497), (33.78611998323958, -84.30998247496547), (33.79717823447806, -84.28709101227702)]"
1021,32,2025-01-13T07:59:00,2025-01-13T08:11:01.645741,33.86349684934041,-84.4465411684243,33.82850088756042,-84.35632607596976,7.427941689068208,commute,"[(33.863658124147385, -84.44635659452166), (33.85862360802957, -84.4358866969729), (33.85489100747481, -84.42620506827795), (33.85161207231597, -84.4169204300727), (33.84879240323971, -84.40656159321519), (33.8439785381602, -84.39703367826759), (33.84073057014828, -84.38733923912807), (33.836786687370086, -84.3757826007), (33.83240634437859, -84.36562593657665), (33.82900636632567, -84.35569303413477)]"
1022,32,2025-01-13T18:05:00,2025-01-13T18:28:31.236510,33.82850088756042,-84.35632607596976,33.86349684934041,-84.4465411684243,7.427941689068208,commute,"[(33.8294995748738, -84.35720556066566), (33.83186876140889, -84.36613355535692), (33.83624545432863, -84.37563853089962), (33.83990671803892, -84.38737976511007), (33.84400293497465, -84.39548838082612), (33.848539640507155, -84.40613460983863), (33.85109731861718, -84.41682330874613), (33.854859068422606, -84.4263281400786), (33.85905079563349, -84.43681178741721), (33.86369460304025, -84.44663271428708)]"
1023,33,2025-01-13T07:50:00,2025-01-13T08:14:44.801617,33.8899009266141,-84.31210284285743,33.928258365931704,-84.36504871206893,5.239059837858763,commute,"[(33.889503562087015, -84.31200696495479), (33.89396499446393, -84.3180946639077), (33.897631438532805, -84.32300607961164), (33.90196446623914, -84.33022066175454), (33.907669817239785, -84.33593135002853), (33.911519731199135, -84.3415190858478), (33.91527010652638, -84.34823548085542), (33.92007388635522, -84.35293722117778), (33.92405041243083, -84.35967806671972), (33.92918917444222, -84.36476717373495)]"
1024,33,2025-01-13T17:03:00,2025-01-13T17:13:03.037398,33.928258365931704,-84.36504871206893,33.8899009266141,-84.31210284285743,5.239059837858763,commute,"[(33.927845587715574, -84.36595772021752), (33.924817322596056, -84.35884162589346), (33.91982134047888, -84.35338038853715), (33.914688714351506, -84.34786758184592), (33.911132616580495, -84.34136378478453), (33.906261065088984, -84.33585669808957), (33.9017085638257, -84.32924973056217), (33.89894182478255, -84.32362183773206), (33.89460808434274, -84.3170606529283), (33.89043322213933, -84.31275185037954)]"
1025,34,2025-01-13T08:47:00,2025-01-13T09:05:10.542335,33.767153474431815,-84.30004901095468,33.76333337168078,-84.37716583113676,5.768557462556931,commute,"[(33.76627975198537, -84.29993994650086), (33.76701982782021, -84.3078055367515), (33.76596404155176, -84.31689654301381), (33.765506329800864, -84.32583423288675), (33.765378087173275, -84.3348873769065), (33.764894323270084, -84.34226410811463), (33.76521704730802, -84.35186925042657), (33.764524016634205, -84.36078174437178), (33.764139172321286, -84.36798300079138), (33.763638143888244, -84.37662992840484)]"
1026,34,2025-01-13T17:31:00,2025-01-13T17:38:51.763532,33.76333337168078,-84.37716583113676,33.767153474431815,-84.30004901095468,5.768557462556931,commute,"[(33.763651476256754, -84.37694056652265), (33.76460530759063, -84.36839383477944), (33.76351842369642, -84.35979594244796), (33.76415276093208, -84.35155746276018), (33.76541377691473, -84.34375370539291), (33.766259051871074, -84.33371279862274), (33.765389945905255, -84.32567040034506), (33.76674877044639, -84.31741669428685), (33.76615373990893, -84.30856551973001), (33.76706543663944, -84.29985567928429)]"
1027,0,2025-01-14T07:16:00,2025-01-14T07:35:01.922510,33.89595160235567,-84.46358551960903,33.78655521766508,-84.38867019913064,11.304402585180759,commute,"[(33.89515161216094, -84.46293364892958), (33.88438767760773, -84.45492785197305), (33.87101671719958, -84.4463443422163), (33.85925766635696, -84.43939145057196), (33.847846466824464, -84.43101987338243), (33.83515674382416, -84.42267711495585), (33.82346676668837, -84.41420596580055), (33.81006518224582, -84.40629464742504), (33.7984030162418, -84.39770133094234), (33.787389886566615, -84.38791921716987)]"
1028,0,2025-01-14T17:20:00,2025-01-14T17:39:47.664355,33.78655521766508,-84.38867019913064,33.89595160235567,-84.46358551960903,11.304402585180759,commute,"[(33.787115644856605, -84.38954451516251), (33.79926282034568, -84.39786801218143), (33.810358326840486, -84.40534211606361), (33.823995745174194, -84.41320915679515), (33.83467405867781, -84.42215786990278), (33.847298704113946, -84.43007476396038), (33.85973271941883, -84.43789821141455), (33.870653855077926, -84.44726838858956), (33.884537241567806, -84.45567529040171), (33.89610749840061, -84.46365989671975)]"
1029,1,2025-01-14T07:16:00,2025-01-14T07:20:49.121247,33.77142357317873,-84.39775509949582,33.75737665191589,-84.39404019777339,1.2918464601816877,commute,"[(33.771343506510284, -84.39861014120665), (33.76919052245604, -84.39833509721997), (33.767857750628515, -84.3976266728554), (33.7671582027682, -84.39680842421753), (33.76593826142223, -84.39568432958126), (33.76277474362694, -84.39603768705648), (33.76305826703407, -84.39549509733446), (33.7606169947764, -84.39490788027464), (33.75893269737466, -84.39525083491729), (33.7581954462312, -84.39451658840497)]"
1030,1,2025-01-14T18:16:00,2025-01-14T18:24:11.571668,33.75737665191589,-84.39404019777339,33.77142357317873,-84.39775509949582,1.2918464601816877,commute,"[(33.75696680957855, -84.39472419426964), (33.75902330928313, -84.3943223958246), (33.76013028614609, -84.39389425612333), (33.76249732545177, -84.39498635555336), (33.763843345576994, -84.39561402253558), (33.764959641017875, -84.39679934823444), (33.76616764087993, -84.39689248756765), (33.76871681552991, -84.39766744919127), (33.77069427420793, -84.39681263864026), (33.77046285708548, -84.39801054744308)]"
1031,2,2025-01-14T07:29:00,2025-01-14T07:53:42.368467,33.698324759979954,-84.39021250008722,33.77986135248193,-84.38698462334989,7.327689705776197,commute,"[(33.698000509231385, -84.38943839067875), (33.70670970368585, -84.38917680593802), (33.7155058335336, -84.38987401647276), (33.72471795722017, -84.3894819486914), (33.73480523201778, -84.38796405040497), (33.743875781170175, -84.38875141828808), (33.75327216867371, -84.38876975557388), (33.76122074671779, -84.38731818953764), (33.77173545615262, -84.38661060703821), (33.77961916502522, -84.38645461044733)]"
1032,2,2025-01-14T18:07:00,2025-01-14T18:33:46.150461,33.77986135248193,-84.38698462334989,33.698324759979954,-84.39021250008722,7.327689705776197,commute,"[(33.77965229365312, -84.38664122399679), (33.770477370427926, -84.38645355409147), (33.76121402606751, -84.38846764727214), (33.75339731925368, -84.387141240507), (33.743172941850034, -84.38918795387237), (33.733673751293736, -84.38830807522476), (33.72646769622064, -84.38835590444369), (33.715650759308076, -84.38989651555221), (33.707351293766585, -84.3896868415738), (33.697716754800496, -84.39003464437366)]"
1033,3,2025-01-14T07:44:00,2025-01-14T07:48:05.996985,33.76243495857763,-84.313483274311,33.743967551989925,-84.36974914409215,4.517541798211412,commute,"[(33.76245309293541, -84.31362456197509), (33.76083068110004, -84.31959708704537), (33.758131111529636, -84.32648835828272), (33.75574000960033, -84.33226144386178), (33.75396234302419, -84.33776846247322), (33.75285386283128, -84.34463394917984), (33.749231469347244, -84.35154425874599), (33.74716719600066, -84.35696775169549), (33.74598311991053, -84.36368062498056), (33.74482617379645, -84.37074237213393)]"
1034,3,2025-01-14T16:32:00,2025-01-14T16:53:00.843254,33.743967551989925,-84.36974914409215,33.76243495857763,-84.313483274311,4.517541798211412,commute,"[(33.74436144939497, -84.36929514202566), (33.746453781116095, -84.36441252737029), (33.749026493008664, -84.35740050716116), (33.750520012027316, -84.35090181871581), (33.75126630354065, -84.34420354444659), (33.75359250123372, -84.33791789396254), (33.755631623586325, -84.33293238217354), (33.75828870227772, -84.32507817847602), (33.760997513348016, -84.31904575677007), (33.761892148962914, -84.31253131582567)]"
1035,4,2025-01-14T07:28:00,2025-01-14T07:46:24.472648,33.6977689090494,-84.40360202876654,33.790128490571774,-84.40567789069281,8.297305793856937,commute,"[(33.69696072961028, -84.4034518613239), (33.707494154378786, -84.40466634358111), (33.717690539988865, -84.40309655068636), (33.72898113728475, -84.40446590291887), (33.73964574944773, -84.4043897692717), (33.74871898837275, -84.4052486076415), (33.759791394771014, -84.4046296951132), (33.768811003351125, -84.40563991799974), (33.78075672418126, -84.40525195706597), (33.790979690876775, -84.40526774649629)]"
1036,4,2025-01-14T17:02:00,2025-01-14T17:30:35.513037,33.790128490571774,-84.40567789069281,33.6977689090494,-84.40360202876654,8.297305793856937,commute,"[(33.790710349893544, -84.40535686470317), (33.78028481174675, -84.40470038789982), (33.76863637540536, -84.40585383792789), (33.76020189994346, -84.40506573368228), (33.74951800440657, -84.40432951133845), (33.73792822772589, -84.403995543725), (33.729391546375815, -84.40479031590466), (33.71801924187487, -84.40367019098979), (33.70766846872242, -84.4039161514392), (33.6976612560912, -84.40369780852208)]"
1037,5,2025-01-14T07:08:00,2025-01-14T07:16:44.649768,33.84320519982659,-84.39751766514617,33.841954395813026,-84.38080619859545,1.2517765661579814,commute,"[(33.84404915096926, -84.3974417007306), (33.84309384504414, -84.39575717184107), (33.84210293589593, -84.39441281805166), (33.84208286168793, -84.39258755773312), (33.843445975344984, -84.39047036298253), (33.84285146552578, -84.38888308189212), (33.84238895040176, -84.3869558847851), (33.842664642619425, -84.38372071858424), (33.84235006685018, -84.38204954223357), (33.842637272267126, -84.38039321399746)]"
1038,5,2025-01-14T18:23:00,2025-01-14T18:33:21.642346,33.841954395813026,-84.38080619859545,33.84320519982659,-84.39751766514617,1.2517765661579814,commute,"[(33.84097596745995, -84.38173161112262), (33.841133994942574, -84.38201915588554), (33.842084117338544, -84.38388812093193), (33.84142816172107, -84.38651932909691), (33.842694427778596, -84.38858238134632), (33.842068358824804, -84.39105112964208), (33.84200979221383, -84.39151772226096), (33.84348562587561, -84.39333969724264), (33.8434408082284, -84.39658982333455), (33.84358861648355, -84.39788638010614)]"
1039,6,2025-01-14T07:59:00,2025-01-14T08:29:26.899823,33.89482953300513,-84.2899900192974,33.78486294534399,-84.36925065063805,11.512104634880437,commute,"[(33.895346265571334, -84.28961339834024), (33.88295581409022, -84.29803489643758), (33.86980140212402, -84.30737761707529), (33.85877166757161, -84.3167435906742), (33.84588082188883, -84.32601904185289), (33.83305332371898, -84.33417772703112), (33.82130704840597, -84.34235002240042), (33.80839145690982, -84.35256955796017), (33.79749544017818, -84.36044589474074), (33.78463614029887, -84.36891886708405)]"
1040,6,2025-01-14T16:40:00,2025-01-14T17:37:57.877271,33.78486294534399,-84.36925065063805,33.993922835041886,-84.2261977871123,21.595933802676814,errand,"[(33.78582918096204, -84.36902618593219), (33.80822612419478, -84.35350700004555), (33.83033111651461, -84.33793393222729), (33.85509072785776, -84.32121341737064), (33.87866973327428, -84.30653109355849), (33.90054213349747, -84.28942480423592), (33.92407400863467, -84.27322891349604), (33.948168602809716, -84.2583032884771), (33.97125272304495, -84.2422634978085), (33.99440896241784, -84.22606998857351)]"
1041,6,2025-01-14T17:37:57.877271,2025-01-14T18:09:26.078060,33.993922835041886,-84.2261977871123,33.89482953300513,-84.2899900192974,10.090449120702909,commute,"[(33.99422985299441, -84.22523648417483), (33.98276602468067, -84.23246646917381), (33.97152423919976, -84.24132936332244), (33.96051201683484, -84.2471479114958), (33.94928500058052, -84.25452079797388), (33.93886410331194, -84.26244734112456), (33.92752387581276, -84.26788603659803), (33.917525725421164, -84.27527522941914), (33.90631907022678, -84.28326031542476), (33.8943413367172, -84.28907935218152)]"
1042,7,2025-01-14T07:41:00,2025-01-14T08:21:46.767237,33.76626198009166,-84.29561679395309,33.91089499876712,-84.36914031955124,14.101706055086414,commute,"[(33.766605523703866, -84.29654479312154), (33.78159602411262, -84.30447976205667), (33.79834123376959, -84.31101096568318), (33.814120924177615, -84.32083361046094), (33.82977679217746, -84.32783650162695), (33.84749505234903, -84.33623337719779), (33.863425617827275, -84.34411178421477), (33.879715292291934, -84.35367421342644), (33.894407198982755, -84.36005673739423), (33.91050621631405, -84.36893752140493)]"
1043,7,2025-01-14T16:43:00,2025-01-14T17:20:01.941939,33.91089499876712,-84.36914031955124,33.76626198009166,-84.29561679395309,14.101706055086414,commute,"[(33.91149322074307, -84.36972075801762), (33.89401757387719, -84.3610475529624), (33.878025154759484, -84.35298618624158), (33.862182400330134, -84.34371423229389), (33.8462429151151, -84.33588425800558), (33.83073524918685, -84.32889624237174), (33.81479467005415, -84.3208132765528), (33.79872238698713, -84.31269878773458), (33.781549125182885, -84.30335237567289), (33.766816415835684, -84.29659981151401)]"
1044,8,2025-01-14T07:55:00,2025-01-14T08:29:03.049054,33.77663436591128,-84.29058968701463,33.85859538518897,-84.38452911791123,10.16561415017282,commute,"[(33.77658609973976, -84.29063671943398), (33.78638219112047, -84.3000521994587), (33.794850244257034, -84.31099882594233), (33.803589589400204, -84.322455043151), (33.813109161498375, -84.33293810466435), (33.821966608457096, -84.34334833757873), (33.831054921392145, -84.35303498000744), (33.840860335246866, -84.36389073311139), (33.84920214313706, -84.37381421697992), (33.858256678256005, -84.38385712645855)]"
1045,8,2025-01-14T18:09:00,2025-01-14T18:27:23.993165,33.85859538518897,-84.38452911791123,33.77663436591128,-84.29058968701463,10.16561415017282,commute,"[(33.85929792690247, -84.3844991050894), (33.84910520466161, -84.37463369481688), (33.839678290706, -84.36324775483341), (33.83027506245681, -84.3530310656966), (33.82224328578461, -84.34246852360482), (33.81241854307856, -84.33266159650046), (33.803100241715796, -84.32117106041625), (33.794647750250185, -84.31195485782733), (33.78513102042594, -84.30088965832698), (33.77732479509421, -84.29123088972071)]"
